"YEAR","GEOID","hh","gq_adj","hu","NAME"
1970,25025071201,2007,152,672,"Census Tract 712.01"
1970,25025080100,2419,148,793,"Census Tract 801"
1970,25025080300,3238,47,968,"Census Tract 803"
1970,25025080401,2128,10,677,"Census Tract 804.01"
1970,25025080500,1525,14,642,"Census Tract 805"
1970,25025080601,1775,66,593,"Census Tract 806.01"
1970,25025080801,3589,1052,1494,"Census Tract 808.01"
1970,25025080900,3337,436,1323,"Census Tract 809"
1970,25025081001,4476,592,1918,"Census Tract 810.01"
1970,25025081101,760,236,319,"Census Tract 811.01"
1970,25025081102,1673,466,677,"Census Tract 811.02"
1970,25025081200,4812,55,1372,"Census Tract 812"
1970,25025081301,1636,53,546,"Census Tract 813.01"
1970,25025081302,2286,73,764,"Census Tract 813.02"
1970,25025081400,3154,314,1142,"Census Tract 814"
1970,25025081500,2602,304,802,"Census Tract 815"
1970,25025081700,4545,14,1439,"Census Tract 817"
1970,25025081800,3651,160,1218,"Census Tract 818"
1970,25025081900,4121,239,1415,"Census Tract 819"
1970,25025082000,3246,291,1048,"Census Tract 820"
1970,25025082100,5523,0,2016,"Census Tract 821"
1970,25025090100,6370,7,1932,"Census Tract 901"
1970,25025090200,2417,36,783,"Census Tract 902"
1970,25025090300,3280,14,992,"Census Tract 903"
1970,25025090400,4760,53,1306,"Census Tract 904"
1970,25025090600,2594,8,816,"Census Tract 906"
1970,25025090700,5293,53,1690,"Census Tract 907"
1970,25025090901,4757,4,1188,"Census Tract 909.01"
1970,25025091001,3606,54,1165,"Census Tract 910.01"
1970,25025091100,6264,17,1852,"Census Tract 911"
1970,25025091200,3503,68,1301,"Census Tract 912"
1970,25025091300,2765,15,836,"Census Tract 913"
1970,25025091400,3201,134,962,"Census Tract 914"
1970,25025091500,5413,247,1658,"Census Tract 915"
1970,25025091600,3552,34,1095,"Census Tract 916"
1970,25025091700,3815,0,1092,"Census Tract 917"
1970,25025091800,4717,12,1293,"Census Tract 918"
1970,25025091900,5165,133,1399,"Census Tract 919"
1970,25025092000,6472,69,1805,"Census Tract 920"
1970,25025092101,6847,145,2256,"Census Tract 921.01"
1970,25025092200,4115,200,1238,"Census Tract 922"
1970,25025092300,3683,58,1110,"Census Tract 923"
1970,25025092400,7369,120,2195,"Census Tract 924"
1970,25025100100,7602,21,2276,"Census Tract 1001"
1970,25025100200,4331,9,1266,"Census Tract 1002"
1970,25025100300,4563,23,1380,"Census Tract 1003"
1970,25025100400,5183,50,1675,"Census Tract 1004"
1970,25025100500,7302,94,2244,"Census Tract 1005"
1970,25025100601,6742,221,2045,"Census Tract 1006.01"
1970,25025100603,2589,85,786,"Census Tract 1006.03"
1970,25025100700,5265,83,1654,"Census Tract 1007"
1970,25025100800,5914,200,2040,"Census Tract 1008"
1970,25025100900,4432,98,1422,"Census Tract 1009"
1970,25025101001,5696,210,2009,"Census Tract 1010.01"
1970,25025101002,5173,190,1822,"Census Tract 1010.02"
1970,25025101101,4117,69,1271,"Census Tract 1011.01"
1970,25025101102,5620,13,1729,"Census Tract 1011.02"
1970,25025110104,2332,415,750,"Census Tract 1101.04"
1970,25025110105,2645,486,852,"Census Tract 1101.05"
1970,25025110106,1540,283,496,"Census Tract 1101.06"
1970,25025110201,2100,1,809,"Census Tract 1102.01"
1970,25025110301,2715,4,861,"Census Tract 1103.01"
1970,25025110401,3822,19,1141,"Census Tract 1104.01"
1970,25025110403,4480,23,1338,"Census Tract 1104.03"
1970,25025110501,4213,0,1331,"Census Tract 1105.01"
1970,25025110502,4627,0,1461,"Census Tract 1105.02"
1970,25025110601,2862,161,885,"Census Tract 1106.01"
1970,25025110607,6491,365,2006,"Census Tract 1106.07"
1970,25025120103,1711,143,571,"Census Tract 1201.03"
1970,25025120104,2560,214,855,"Census Tract 1201.04"
1970,25025120105,2759,231,922,"Census Tract 1201.05"
1970,25025120201,4327,96,1464,"Census Tract 1202.01"
1970,25025120301,5095,472,1643,"Census Tract 1203.01"
1970,25025120400,6439,858,2397,"Census Tract 1204"
1970,25025120500,2404,0,776,"Census Tract 1205"
1970,25025120600,3431,12,1139,"Census Tract 1206"
1970,25025120700,2231,77,942,"Census Tract 1207"
1970,25025130101,5698,242,1883,"Census Tract 1301.01"
1970,25025130200,6325,96,1889,"Census Tract 1302"
1970,25025130300,5945,92,1711,"Census Tract 1303"
1970,25025130402,5269,119,1781,"Census Tract 1304.02"
1970,25025130404,2677,61,909,"Census Tract 1304.04"
1970,25025130406,4562,104,1549,"Census Tract 1304.06"
1970,25025140102,4990,16,1503,"Census Tract 1401.02"
1970,25025140105,4164,13,1254,"Census Tract 1401.05"
1970,25025140106,2693,9,811,"Census Tract 1401.06"
1970,25025140107,3069,10,924,"Census Tract 1401.07"
1970,25025140201,2612,52,765,"Census Tract 1402.01"
1970,25025140202,6887,137,2016,"Census Tract 1402.02"
1970,25025140300,6151,102,1959,"Census Tract 1403"
1970,25025140400,7356,4,2382,"Census Tract 1404"
1970,25025980101,86,1155,38,"Census Tract 9801.01"
1970,25025980300,0,0,,"Census Tract 9803"
1970,25025980700,0,0,,"Census Tract 9807"
1970,25025980900,0,0,,"Census Tract 9809"
1970,25025981000,0,0,,"Census Tract 9810"
1970,25025981100,81,15,26,"Census Tract 9811"
1970,25025981201,0,0,,"Census Tract 9812.01"
1970,25025981202,0,0,,"Census Tract 9812.02"
1970,25025981300,0,0,,"Census Tract 9813"
1970,25025981501,0,0,,"Census Tract 9815.01"
1970,25025981502,0,0,,"Census Tract 9815.02"
1970,25025981600,0,0,,"Census Tract 9816"
1970,25025981700,0,0,,"Census Tract 9817"
1970,25025981800,0,0,,"Census Tract 9818"
1970,25025981900,0,0,,"Census Tract 9819"
1970,25025990101,0,0,,"Census Tract 9901.01"
1970,25025999999,27,0,5,"Census Tract 9999.99"
1980,25025000101,1751,9,689,"Census Tract 1.01"
1980,25025000102,2060,11,810,"Census Tract 1.02"
1980,25025000201,3722,29,1489,"Census Tract 2.01"
1980,25025000202,3931,5,1465,"Census Tract 2.02"
1980,25025000301,3024,141,1201,"Census Tract 3.01"
1980,25025000302,2996,140,1190,"Census Tract 3.02"
1980,25025000401,5148,778,2545,"Census Tract 4.01"
1980,25025000402,3185,481,1574,"Census Tract 4.02"
1980,25025000502,4009,439,2261,"Census Tract 5.02"
1980,25025000503,1722,188,971,"Census Tract 5.03"
1980,25025000505,1512,165,853,"Census Tract 5.05"
1980,25025000506,2017,221,1138,"Census Tract 5.06"
1980,25025000601,3098,283,1302,"Census Tract 6.01"
1980,25025000603,1530,191,742,"Census Tract 6.03"
1980,25025000604,2497,312,1212,"Census Tract 6.04"
1980,25025000701,3861,47,2189,"Census Tract 7.01"
1980,25025000703,1995,85,1098,"Census Tract 7.03"
1980,25025000704,4032,172,2218,"Census Tract 7.04"
1980,25025000804,2243,587,949,"Census Tract 8.04"
1980,25025000805,2771,725,1173,"Census Tract 8.05"
1980,25025000806,1306,342,553,"Census Tract 8.06"
1980,25025000807,1193,312,505,"Census Tract 8.07"
1980,25025010103,664,2619,383,"Census Tract 101.03"
1980,25025010104,2422,2151,1629,"Census Tract 101.04"
1980,25025010204,2454,291,1594,"Census Tract 102.04"
1980,25025010205,1907,227,1239,"Census Tract 102.05"
1980,25025010206,1411,168,916,"Census Tract 102.06"
1980,25025010300,1106,1999,461,"Census Tract 103"
1980,25025010403,1641,1115,1018,"Census Tract 104.03"
1980,25025010404,2151,1461,1334,"Census Tract 104.04"
1980,25025010405,2801,1903,1738,"Census Tract 104.05"
1980,25025010408,1098,130,713,"Census Tract 104.08"
1980,25025010500,1880,728,1330,"Census Tract 105"
1980,25025010600,2141,61,1469,"Census Tract 106"
1980,25025010701,2520,763,1724,"Census Tract 107.01"
1980,25025010702,2420,733,1657,"Census Tract 107.02"
1980,25025010801,2761,711,1892,"Census Tract 108.01"
1980,25025010802,2877,741,1971,"Census Tract 108.02"
1980,25025020101,4769,502,3037,"Census Tract 201.01"
1980,25025020200,3452,316,2137,"Census Tract 202"
1980,25025020301,1986,390,1255,"Census Tract 203.01"
1980,25025020302,1251,251,791,"Census Tract 203.02"
1980,25025020304,115,23,73,"Census Tract 203.04"
1980,25025020305,1530,307,968,"Census Tract 203.05"
1980,25025030100,2161,0,1120,"Census Tract 301"
1980,25025030200,1438,0,734,"Census Tract 302"
1980,25025030301,928,11,613,"Census Tract 303.01"
1980,25025030302,947,10,621,"Census Tract 303.02"
1980,25025030400,3424,43,1955,"Census Tract 304"
1980,25025030500,1751,627,909,"Census Tract 305"
1980,25025040100,1393,18,631,"Census Tract 401"
1980,25025040200,1213,3,486,"Census Tract 402"
1980,25025040300,3969,4,1573,"Census Tract 403"
1980,25025040401,2686,39,1068,"Census Tract 404.01"
1980,25025040600,2269,45,867,"Census Tract 406"
1980,25025040801,1642,83,627,"Census Tract 408.01"
1980,25025050101,3886,51,1577,"Census Tract 501.01"
1980,25025050200,3580,12,1444,"Census Tract 502"
1980,25025050300,1784,0,794,"Census Tract 503"
1980,25025050400,1695,0,790,"Census Tract 504"
1980,25025050500,1460,13,557,"Census Tract 505"
1980,25025050600,1383,0,635,"Census Tract 506"
1980,25025050700,3172,0,1340,"Census Tract 507"
1980,25025050901,3220,62,1247,"Census Tract 509.01"
1980,25025051000,3996,134,1561,"Census Tract 510"
1980,25025051101,5133,201,2006,"Census Tract 511.01"
1980,25025051200,2383,13,1004,"Census Tract 512"
1980,25025060101,3415,114,1454,"Census Tract 601.01"
1980,25025060200,2374,0,942,"Census Tract 602"
1980,25025060301,3489,37,1431,"Census Tract 603.01"
1980,25025060400,5064,464,2174,"Census Tract 604"
1980,25025060501,3027,38,1288,"Census Tract 605.01"
1980,25025060601,541,12,242,"Census Tract 606.01"
1980,25025060602,36,1,16,"Census Tract 606.02"
1980,25025060603,24,1,11,"Census Tract 606.03"
1980,25025060604,78,2,35,"Census Tract 606.04"
1980,25025060700,1876,7,653,"Census Tract 607"
1980,25025060800,3073,43,1418,"Census Tract 608"
1980,25025061000,2938,17,1194,"Census Tract 610"
1980,25025061101,2035,5,1004,"Census Tract 611.01"
1980,25025061201,1257,34,594,"Census Tract 612.01"
1980,25025061202,0,0,,"Census Tract 612.02"
1980,25025061203,234,31,112,"Census Tract 612.03"
1980,25025061204,45,6,21,"Census Tract 612.04"
1980,25025070102,718,96,459,"Census Tract 701.02"
1980,25025070103,49,6,31,"Census Tract 701.03"
1980,25025070104,273,36,175,"Census Tract 701.04"
1980,25025070201,1109,207,390,"Census Tract 702.01"
1980,25025070202,2574,441,1113,"Census Tract 702.02"
1980,25025070301,1622,322,962,"Census Tract 703.01"
1980,25025070302,1007,200,589,"Census Tract 703.02"
1980,25025070402,1821,0,602,"Census Tract 704.02"
1980,25025070501,1770,140,774,"Census Tract 705.01"
1980,25025070502,3197,254,1399,"Census Tract 705.02"
1980,25025070600,2529,128,1309,"Census Tract 706"
1980,25025070700,1571,12,765,"Census Tract 707"
1980,25025070801,729,17,425,"Census Tract 708.01"
1980,25025070802,2035,49,1187,"Census Tract 708.02"
1980,25025070901,968,50,469,"Census Tract 709.01"
1980,25025070902,1632,84,791,"Census Tract 709.02"
1980,25025071101,2155,622,1299,"Census Tract 711.01"
1980,25025071201,1087,99,376,"Census Tract 712.01"
1980,25025080100,1708,23,586,"Census Tract 801"
1980,25025080300,2365,19,738,"Census Tract 803"
1980,25025080401,2916,9,1037,"Census Tract 804.01"
1980,25025080500,2989,1,1217,"Census Tract 805"
1980,25025080601,1338,4,445,"Census Tract 806.01"
1980,25025080801,2454,985,826,"Census Tract 808.01"
1980,25025080900,3091,11,1418,"Census Tract 809"
1980,25025081001,4242,495,1996,"Census Tract 810.01"
1980,25025081101,678,235,335,"Census Tract 811.01"
1980,25025081102,1481,463,700,"Census Tract 811.02"
1980,25025081200,3967,16,1099,"Census Tract 812"
1980,25025081301,1684,24,639,"Census Tract 813.01"
1980,25025081302,2353,33,894,"Census Tract 813.02"
1980,25025081400,2189,181,890,"Census Tract 814"
1980,25025081500,2283,262,794,"Census Tract 815"
1980,25025081700,3569,7,1316,"Census Tract 817"
1980,25025081800,2567,75,975,"Census Tract 818"
1980,25025081900,3008,149,1181,"Census Tract 819"
1980,25025082000,3222,228,1145,"Census Tract 820"
1980,25025082100,5702,3,2226,"Census Tract 821"
1980,25025090100,4711,0,1597,"Census Tract 901"
1980,25025090200,2106,0,728,"Census Tract 902"
1980,25025090300,3253,0,1077,"Census Tract 903"
1980,25025090400,2699,6,905,"Census Tract 904"
1980,25025090600,1955,0,639,"Census Tract 906"
1980,25025090700,3971,50,1621,"Census Tract 907"
1980,25025090901,1480,1,376,"Census Tract 909.01"
1980,25025091001,2542,21,1045,"Census Tract 910.01"
1980,25025091100,4645,17,1680,"Census Tract 911"
1980,25025091200,3133,56,1188,"Census Tract 912"
1980,25025091300,2382,0,687,"Census Tract 913"
1980,25025091400,2266,112,675,"Census Tract 914"
1980,25025091500,4360,232,1508,"Census Tract 915"
1980,25025091600,2559,41,969,"Census Tract 916"
1980,25025091700,2933,0,920,"Census Tract 917"
1980,25025091800,3339,12,982,"Census Tract 918"
1980,25025091900,3377,56,1097,"Census Tract 919"
1980,25025092000,5239,42,1475,"Census Tract 920"
1980,25025092101,5264,156,1997,"Census Tract 921.01"
1980,25025092200,3413,33,1092,"Census Tract 922"
1980,25025092300,2821,66,855,"Census Tract 923"
1980,25025092400,5646,92,1907,"Census Tract 924"
1980,25025100100,4200,65,1375,"Census Tract 1001"
1980,25025100200,2546,0,730,"Census Tract 1002"
1980,25025100300,3490,0,1071,"Census Tract 1003"
1980,25025100400,4961,56,1723,"Census Tract 1004"
1980,25025100500,5413,158,1825,"Census Tract 1005"
1980,25025100601,5360,30,1897,"Census Tract 1006.01"
1980,25025100603,1959,350,700,"Census Tract 1006.03"
1980,25025100700,4895,88,1889,"Census Tract 1007"
1980,25025100800,5364,112,2148,"Census Tract 1008"
1980,25025100900,3895,112,1415,"Census Tract 1009"
1980,25025101001,5622,31,2000,"Census Tract 1010.01"
1980,25025101002,5394,306,1891,"Census Tract 1010.02"
1980,25025101101,2999,229,953,"Census Tract 1011.01"
1980,25025101102,4193,0,1329,"Census Tract 1011.02"
1980,25025110104,1744,79,657,"Census Tract 1101.04"
1980,25025110105,1966,81,741,"Census Tract 1101.05"
1980,25025110106,1145,47,432,"Census Tract 1101.06"
1980,25025110201,1630,7,725,"Census Tract 1102.01"
1980,25025110301,2218,0,850,"Census Tract 1103.01"
1980,25025110401,3219,22,1113,"Census Tract 1104.01"
1980,25025110403,4216,18,1518,"Census Tract 1104.03"
1980,25025110501,3865,0,1318,"Census Tract 1105.01"
1980,25025110502,3953,18,1451,"Census Tract 1105.02"
1980,25025110601,2473,67,895,"Census Tract 1106.01"
1980,25025110607,5474,685,2003,"Census Tract 1106.07"
1980,25025120103,1446,124,590,"Census Tract 1201.03"
1980,25025120104,2163,186,883,"Census Tract 1201.04"
1980,25025120105,2332,201,952,"Census Tract 1201.05"
1980,25025120201,3315,117,1380,"Census Tract 1202.01"
1980,25025120301,4780,374,1564,"Census Tract 1203.01"
1980,25025120400,5429,600,2339,"Census Tract 1204"
1980,25025120500,2186,0,700,"Census Tract 1205"
1980,25025120600,2596,8,976,"Census Tract 1206"
1980,25025120700,2013,117,905,"Census Tract 1207"
1980,25025130101,6241,268,2579,"Census Tract 1301.01"
1980,25025130200,5068,92,1801,"Census Tract 1302"
1980,25025130300,5025,50,1725,"Census Tract 1303"
1980,25025130402,5289,117,2069,"Census Tract 1304.02"
1980,25025130404,2416,41,1104,"Census Tract 1304.04"
1980,25025130406,4117,69,1882,"Census Tract 1304.06"
1980,25025140102,4151,7,1388,"Census Tract 1401.02"
1980,25025140105,3345,9,1215,"Census Tract 1401.05"
1980,25025140106,2162,6,785,"Census Tract 1401.06"
1980,25025140107,2463,6,895,"Census Tract 1401.07"
1980,25025140201,2137,49,780,"Census Tract 1402.01"
1980,25025140202,5635,128,2055,"Census Tract 1402.02"
1980,25025140300,4961,69,1890,"Census Tract 1403"
1980,25025140400,7280,118,2554,"Census Tract 1404"
1980,25025980101,7,503,1,"Census Tract 9801.01"
1980,25025980300,0,0,,"Census Tract 9803"
1980,25025980700,0,0,,"Census Tract 9807"
1980,25025980900,0,0,,"Census Tract 9809"
1980,25025981000,0,0,,"Census Tract 9810"
1980,25025981100,0,47,,"Census Tract 9811"
1980,25025981201,0,0,,"Census Tract 9812.01"
1980,25025981202,0,0,,"Census Tract 9812.02"
1980,25025981300,0,0,,"Census Tract 9813"
1980,25025981501,0,0,,"Census Tract 9815.01"
1980,25025981502,0,0,,"Census Tract 9815.02"
1980,25025981600,0,0,,"Census Tract 9816"
1980,25025981700,0,0,,"Census Tract 9817"
1980,25025981800,0,0,,"Census Tract 9818"
1980,25025981900,0,0,,"Census Tract 9819"
1980,25025990101,0,0,,"Census Tract 9901.01"
1980,25025999999,0,1238,,"Census Tract 9999.99"
1990,25025000101,1766,8,703,"Census Tract 1.01"
1990,25025000102,2071,10,824,"Census Tract 1.02"
1990,25025000201,3710,12,1487,"Census Tract 2.01"
1990,25025000202,3848,10,1461,"Census Tract 2.02"
1990,25025000301,2942,143,1220,"Census Tract 3.01"
1990,25025000302,2914,142,1209,"Census Tract 3.02"
1990,25025000401,5589,0,2861,"Census Tract 4.01"
1990,25025000402,3015,443,1245,"Census Tract 4.02"
1990,25025000502,4682,790,2277,"Census Tract 5.02"
1990,25025000503,2341,7,1228,"Census Tract 5.03"
1990,25025000505,2055,6,1078,"Census Tract 5.05"
1990,25025000506,2742,8,1439,"Census Tract 5.06"
1990,25025000601,3188,260,1330,"Census Tract 6.01"
1990,25025000603,1669,82,729,"Census Tract 6.03"
1990,25025000604,2724,135,1190,"Census Tract 6.04"
1990,25025000701,4512,39,2170,"Census Tract 7.01"
1990,25025000703,2448,23,1152,"Census Tract 7.03"
1990,25025000704,4947,45,2329,"Census Tract 7.04"
1990,25025000804,3259,14,1274,"Census Tract 8.04"
1990,25025000805,3902,142,1531,"Census Tract 8.05"
1990,25025000806,788,1114,360,"Census Tract 8.06"
1990,25025000807,721,1019,329,"Census Tract 8.07"
1990,25025010103,675,2994,387,"Census Tract 101.03"
1990,25025010104,2762,2724,1744,"Census Tract 101.04"
1990,25025010204,2727,228,1629,"Census Tract 102.04"
1990,25025010205,2120,177,1266,"Census Tract 102.05"
1990,25025010206,1568,131,937,"Census Tract 102.06"
1990,25025010300,991,1613,453,"Census Tract 103"
1990,25025010403,2800,244,1597,"Census Tract 104.03"
1990,25025010404,3671,319,2093,"Census Tract 104.04"
1990,25025010405,1753,3480,999,"Census Tract 104.05"
1990,25025010408,1220,102,729,"Census Tract 104.08"
1990,25025010500,2408,554,1544,"Census Tract 105"
1990,25025010600,1977,7,1464,"Census Tract 106"
1990,25025010701,2371,324,1552,"Census Tract 107.01"
1990,25025010702,2278,312,1491,"Census Tract 107.02"
1990,25025010801,2702,468,1772,"Census Tract 108.01"
1990,25025010802,2817,487,1847,"Census Tract 108.02"
1990,25025020101,4448,44,2708,"Census Tract 201.01"
1990,25025020200,3390,0,2093,"Census Tract 202"
1990,25025020301,1738,258,1167,"Census Tract 203.01"
1990,25025020302,1089,169,734,"Census Tract 203.02"
1990,25025020304,101,16,68,"Census Tract 203.04"
1990,25025020305,1332,207,898,"Census Tract 203.05"
1990,25025030100,1956,0,1171,"Census Tract 301"
1990,25025030200,1591,3,929,"Census Tract 302"
1990,25025030301,1088,160,710,"Census Tract 303.01"
1990,25025030302,1107,158,720,"Census Tract 303.02"
1990,25025030400,3431,175,2163,"Census Tract 304"
1990,25025030500,2082,0,1206,"Census Tract 305"
1990,25025040100,1840,67,1029,"Census Tract 401"
1990,25025040200,1430,0,614,"Census Tract 402"
1990,25025040300,3937,0,1760,"Census Tract 403"
1990,25025040401,2232,1,949,"Census Tract 404.01"
1990,25025040600,2154,14,975,"Census Tract 406"
1990,25025040801,2873,0,1514,"Census Tract 408.01"
1990,25025050101,4012,57,1648,"Census Tract 501.01"
1990,25025050200,3993,0,1533,"Census Tract 502"
1990,25025050300,1729,27,740,"Census Tract 503"
1990,25025050400,2101,2,978,"Census Tract 504"
1990,25025050500,1612,0,624,"Census Tract 505"
1990,25025050600,1601,0,675,"Census Tract 506"
1990,25025050700,3148,0,1312,"Census Tract 507"
1990,25025050901,3152,0,1204,"Census Tract 509.01"
1990,25025051000,3830,110,1607,"Census Tract 510"
1990,25025051101,5028,187,2059,"Census Tract 511.01"
1990,25025051200,2351,1,1037,"Census Tract 512"
1990,25025060101,3121,112,1429,"Census Tract 601.01"
1990,25025060200,2113,19,925,"Census Tract 602"
1990,25025060301,3178,28,1458,"Census Tract 603.01"
1990,25025060400,4671,294,2205,"Census Tract 604"
1990,25025060501,3242,317,1451,"Census Tract 605.01"
1990,25025060601,737,64,374,"Census Tract 606.01"
1990,25025060602,50,4,26,"Census Tract 606.02"
1990,25025060603,32,3,16,"Census Tract 606.03"
1990,25025060604,106,9,54,"Census Tract 606.04"
1990,25025060700,1446,0,544,"Census Tract 607"
1990,25025060800,3082,25,1437,"Census Tract 608"
1990,25025061000,2748,0,1214,"Census Tract 610"
1990,25025061101,2093,0,1020,"Census Tract 611.01"
1990,25025061201,1387,15,666,"Census Tract 612.01"
1990,25025061202,0,0,,"Census Tract 612.02"
1990,25025061203,392,26,208,"Census Tract 612.03"
1990,25025061204,75,5,40,"Census Tract 612.04"
1990,25025070102,794,31,485,"Census Tract 701.02"
1990,25025070103,55,2,34,"Census Tract 701.03"
1990,25025070104,302,12,185,"Census Tract 701.04"
1990,25025070201,1085,63,418,"Census Tract 702.01"
1990,25025070202,2610,137,1186,"Census Tract 702.02"
1990,25025070301,1839,225,1077,"Census Tract 703.01"
1990,25025070302,1134,139,664,"Census Tract 703.02"
1990,25025070402,1685,110,557,"Census Tract 704.02"
1990,25025070501,2013,57,907,"Census Tract 705.01"
1990,25025070502,3636,104,1640,"Census Tract 705.02"
1990,25025070600,2387,13,1280,"Census Tract 706"
1990,25025070700,2133,13,1074,"Census Tract 707"
1990,25025070801,863,0,479,"Census Tract 708.01"
1990,25025070802,2411,0,1337,"Census Tract 708.02"
1990,25025070901,1037,20,516,"Census Tract 709.01"
1990,25025070902,1750,33,870,"Census Tract 709.02"
1990,25025071101,2147,402,1300,"Census Tract 711.01"
1990,25025071201,1307,376,529,"Census Tract 712.01"
1990,25025080100,1867,32,582,"Census Tract 801"
1990,25025080300,2379,24,738,"Census Tract 803"
1990,25025080401,2878,18,1071,"Census Tract 804.01"
1990,25025080500,3153,13,1296,"Census Tract 805"
1990,25025080601,1688,13,695,"Census Tract 806.01"
1990,25025080801,3162,800,1097,"Census Tract 808.01"
1990,25025080900,3334,17,1474,"Census Tract 809"
1990,25025081001,4715,176,2151,"Census Tract 810.01"
1990,25025081101,945,291,429,"Census Tract 811.01"
1990,25025081102,1979,571,877,"Census Tract 811.02"
1990,25025081200,3290,0,945,"Census Tract 812"
1990,25025081301,1782,65,697,"Census Tract 813.01"
1990,25025081302,2490,90,973,"Census Tract 813.02"
1990,25025081400,2537,24,962,"Census Tract 814"
1990,25025081500,2169,230,766,"Census Tract 815"
1990,25025081700,3707,6,1398,"Census Tract 817"
1990,25025081800,2909,5,1164,"Census Tract 818"
1990,25025081900,3285,7,1187,"Census Tract 819"
1990,25025082000,2931,257,1163,"Census Tract 820"
1990,25025082100,4628,0,1828,"Census Tract 821"
1990,25025090100,4307,33,1450,"Census Tract 901"
1990,25025090200,2009,0,664,"Census Tract 902"
1990,25025090300,2914,48,955,"Census Tract 903"
1990,25025090400,2825,10,859,"Census Tract 904"
1990,25025090600,1999,0,552,"Census Tract 906"
1990,25025090700,4172,20,1752,"Census Tract 907"
1990,25025090901,2065,47,848,"Census Tract 909.01"
1990,25025091001,2805,6,1179,"Census Tract 910.01"
1990,25025091100,4713,9,1688,"Census Tract 911"
1990,25025091200,3187,107,1166,"Census Tract 912"
1990,25025091300,2575,12,700,"Census Tract 913"
1990,25025091400,2086,101,616,"Census Tract 914"
1990,25025091500,4433,87,1371,"Census Tract 915"
1990,25025091600,2725,27,1049,"Census Tract 916"
1990,25025091700,3294,21,913,"Census Tract 917"
1990,25025091800,3621,27,977,"Census Tract 918"
1990,25025091900,3923,93,1155,"Census Tract 919"
1990,25025092000,4941,23,1425,"Census Tract 920"
1990,25025092101,5697,141,2096,"Census Tract 921.01"
1990,25025092200,3238,44,1108,"Census Tract 922"
1990,25025092300,3293,51,961,"Census Tract 923"
1990,25025092400,5619,0,1865,"Census Tract 924"
1990,25025100100,4641,59,1466,"Census Tract 1001"
1990,25025100200,2719,0,792,"Census Tract 1002"
1990,25025100300,3621,10,1050,"Census Tract 1003"
1990,25025100400,5217,42,1677,"Census Tract 1004"
1990,25025100500,6027,144,2004,"Census Tract 1005"
1990,25025100601,5205,0,1974,"Census Tract 1006.01"
1990,25025100603,1731,276,698,"Census Tract 1006.03"
1990,25025100700,4647,4,1879,"Census Tract 1007"
1990,25025100800,5238,37,2268,"Census Tract 1008"
1990,25025100900,3909,117,1428,"Census Tract 1009"
1990,25025101001,6051,0,2041,"Census Tract 1010.01"
1990,25025101002,5210,273,1811,"Census Tract 1010.02"
1990,25025101101,3311,252,988,"Census Tract 1011.01"
1990,25025101102,4852,0,1473,"Census Tract 1011.02"
1990,25025110104,1912,164,702,"Census Tract 1101.04"
1990,25025110105,2176,181,796,"Census Tract 1101.05"
1990,25025110106,1267,106,464,"Census Tract 1101.06"
1990,25025110201,1802,6,733,"Census Tract 1102.01"
1990,25025110301,2195,7,852,"Census Tract 1103.01"
1990,25025110401,3540,20,1234,"Census Tract 1104.01"
1990,25025110403,4138,10,1588,"Census Tract 1104.03"
1990,25025110501,3409,0,1266,"Census Tract 1105.01"
1990,25025110502,3779,4,1520,"Census Tract 1105.02"
1990,25025110601,2367,100,921,"Census Tract 1106.01"
1990,25025110607,4897,697,1942,"Census Tract 1106.07"
1990,25025120103,1488,133,640,"Census Tract 1201.03"
1990,25025120104,2226,199,958,"Census Tract 1201.04"
1990,25025120105,2399,215,1032,"Census Tract 1201.05"
1990,25025120201,3883,0,1635,"Census Tract 1202.01"
1990,25025120301,5011,214,1580,"Census Tract 1203.01"
1990,25025120400,5555,138,2490,"Census Tract 1204"
1990,25025120500,2543,0,707,"Census Tract 1205"
1990,25025120600,2461,0,1000,"Census Tract 1206"
1990,25025120700,2081,75,917,"Census Tract 1207"
1990,25025130101,5692,285,2542,"Census Tract 1301.01"
1990,25025130200,4848,90,1854,"Census Tract 1302"
1990,25025130300,4630,17,1729,"Census Tract 1303"
1990,25025130402,4903,0,2122,"Census Tract 1304.02"
1990,25025130404,2462,43,1197,"Census Tract 1304.04"
1990,25025130406,4197,72,2040,"Census Tract 1304.06"
1990,25025140102,4030,0,1482,"Census Tract 1401.02"
1990,25025140105,3363,10,1304,"Census Tract 1401.05"
1990,25025140106,2173,7,843,"Census Tract 1401.06"
1990,25025140107,2476,7,960,"Census Tract 1401.07"
1990,25025140201,1985,63,791,"Census Tract 1402.01"
1990,25025140202,5234,165,2085,"Census Tract 1402.02"
1990,25025140300,5340,67,2147,"Census Tract 1403"
1990,25025140400,7602,121,2637,"Census Tract 1404"
1990,25025980101,0,1282,,"Census Tract 9801.01"
1990,25025980300,0,0,,"Census Tract 9803"
1990,25025980700,0,0,,"Census Tract 9807"
1990,25025980900,0,0,,"Census Tract 9809"
1990,25025981000,0,0,,"Census Tract 9810"
1990,25025981100,12,51,3,"Census Tract 9811"
1990,25025981201,0,0,,"Census Tract 9812.01"
1990,25025981202,0,0,,"Census Tract 9812.02"
1990,25025981300,0,0,,"Census Tract 9813"
1990,25025981501,0,0,,"Census Tract 9815.01"
1990,25025981502,0,0,,"Census Tract 9815.02"
